reportingrailroadcode,reportingrailroadname,report_year,incidentnumber,accidentyear,accidentmonth,maintenancerailroadcode,maintenancerailroadname,maintenanceaccidentnumber,maintenanceaccidentyear,maintenanceaccidentmonth,day,date,time,accident_type_code,accidenttype,hazmatcars,hazmatcarsdamaged,hazmatreleasedcars,personsevacuated,divisioncode,division,station,milepost,statecode,stateabbr,statename,countycode,countyname,district,temperature,visibilitycode,visibility,weather_condition_code,weathercondition,track_type_code,tracktype,trackname,trackclass,train_direction_code,traindirection,equipment_type_code,equipmenttype,equipmentattended,trainnumber,trainspeed,recordedestimatedspeed,maximumspeed,grosstonnage,method_of_operation_code,firstcarinitials,firstcarnumber,firstcarposition,firstcarloaded,causingcarinitials,causingcarnumber,causingcarposition,causingcarloaded,passengerstransported,headendlocomotives,midtrainmanuallocomotives,midtrainremotelocomotives,rearendmanuallocomotives,rearendremotelocomotives,derailedheadendlocomotives,derailedmidtrainmanuallo,derailedmidtrainremotelo,derailedrearendmanualloc,derailedrearendremoteloc,loadedfreightcars,loadedpassengercars,emptyfreightcars,emptypassengercars,cabooses,derailedloadedfreightcars,derailedloadedpassengercars,derailedemptyfreightcars,derailedemptypassengercars,derailedcabooses,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,primaryaccidentcause,accidentcausecode,accidentcause,engineersonduty,conductorsonduty,brakemenonduty,hoursengineersonduty,minutesengineersonduty,hoursconductorsonduty,minutesconductorsonduty,railroademployeeskilled,railroademployeesinjured,passengerskilled,passengersinjured,otherskilled,othersinjured,personskilledforreportin,personsinjuredforreporti,totalpersonskilled,totalpersonsinjured,totalkilledform54,totalinjuredform54,narrative,jointtracktype,jointtrackclass,classcode,class,jointcd,incidentkey,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_company_code,reporting_parent_railroad_company_name,reporting_railroad_holding_company,maintenance_railroad_company_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_company_code,maintenance_parent_railroad_company_name,maintenance_railroad_holding_company,trackdensity,firemenonduty,gxid,contributingaccidentcausecode,contributingaccidentcause,subdivision,signalization_code,signalization,methodofoperation,adjunct_1,adjunctcode1,remote_control_locomotive_code,remotecontrollocomotive,specialstudy1,latitude,longitude,adjunct_2,adjunctcode2,positivealcoholtests,positivedrugtests,specialstudy2,adjunct_3,adjunctcode3,otherrailroadcode,otherrailroadname,otheraccidentnumber,accidentyearother,accidentmonthother,other_railroad_company_grouping,other_railroad_class,other_railroad_smt_grouping,other_parent_railroad_company_code,other_parent_railroad_company_name,other_railroad_holding_company
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,2,Passenger Train - Pulling,Yes,1610,0,,8,0.0,DGEIMB,LI,009621,10,No,,,,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,112000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,1,3,3,23,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,3,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,2,Passenger Train - Pulling,Yes,1610,0,,8,0.0,DGEIMB,LI,009621,10,No,,,,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,112000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,1,3,3,23,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,3,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,8,Light loco(s),Yes,157,8,Estimated,8,0.0,DGEIMB,LI,000157,1,,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,0,0,3,15,0,0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,8,Light loco(s),Yes,157,8,Estimated,8,0.0,DGEIMB,LI,000157,1,,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,0,0,3,15,0,0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,8,Light loco(s),Yes,157,8,Estimated,8,0.0,DGEIMB,LI,000157,1,,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,0,0,3,15,0,0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780102,78,01,LI,Long Island Rail Road,EQ780102,78,01,25,1978-01-25,8:45 AM,03,Rear end collision,0.0,0.0,0.0,0.0,??????,,FLORAL PARK,14.9,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,3,Rain,1,Main,NO 2 TRACK,4,3,East,8,Light loco(s),Yes,157,8,Estimated,8,0.0,DGEIMB,LI,000157,1,,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,113000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,0,0,3,15,0,0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LIEQ780102197801,LIEQ780102197801,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780302,78,03,LI,Long Island Rail Road,EQ780302,78,03,24,1978-03-24,8:31 AM,09,Obstruction,0.0,0.0,0.0,0.0,??????,,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,38.0,2,Day,1,Clear,2,Yard,TRACK 5,1,3,East,2,Passenger Train - Pulling,Yes,712,3,Estimated,3,0.0,N,LI,009438,1,Yes,,,,,Yes,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4000.0,0.0,4000.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,1,2,3,34,3,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ780302197803,LIEQ780302197803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780301,78,03,LI,Long Island Rail Road,EQ780301,78,03,10,1978-03-10,3:47 PM,09,Obstruction,0.0,0.0,0.0,0.0,??????,,WEST HEMPSTEAD,4.6,36,NY,NEW YORK,59,NASSAU,1,43.0,2,Day,2,Cloudy,2,Yard,MAIN TRACK,1,3,East,2,Passenger Train - Pulling,Yes,952A,3,Estimated,3,0.0,N,LI,009220,1,Yes,,,,,Yes,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4500.0,825.0,5325.0,H699,"Speed, other (Provide detailed description in narrative)",H699,"Speed, other (Provide detailed description in narrative)",1,1,2,2,10,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ780301197803,LIEQ780301197803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ780702,78,07,LI,Long Island Rail Road,EQ780702,78,07,04,1978-07-04,10:20 PM,04,Side collision,0.0,0.0,0.0,0.0,??????,,BABYLON,37.0,36,NY,NEW YORK,103,SUFFOLK,1,60.0,4,Dark,3,Rain,2,Yard,NO 3 TRACK,1,,,6,Cut of cars,No,,0,,0,0.0,N,LI,009736,,No,,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10454.0,0.0,10454.0,H603,"Train on main track inside yard limits, excessive speed  [Desc.Changed-Refer to Current/Prev.Guides]",H603,"Train on main track inside yard limits, excessive speed  [Desc.Changed-Refer to Current/Prev.Guides]",0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ780702197807,LIEQ780702197807,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,TS780903,78,09,LI,Long Island Rail Road,TS780903,78,09,20,1978-09-20,5:24 PM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,??????,,MASSAPEQUA PARK,29.0,36,NY,NEW YORK,59,NASSAU,1,72.0,2,Day,1,Clear,1,Main,NO 2 TRACK,4,3,East,2,Passenger Train - Pulling,Yes,142,10,Estimated,10,0.0,DGEIM,LI,009095,4,Yes,,,,,Yes,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,150.0,45150.0,M399,Other causes (Provide detailed description in narrative),M399,Other causes (Provide detailed description in narrative),1,1,2,8,15,8,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LITS780903197809,LITS780903197809,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338404H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,TS780903,78,09,LI,Long Island Rail Road,TS780903,78,09,20,1978-09-20,5:24 PM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,??????,,MASSAPEQUA PARK,29.0,36,NY,NEW YORK,59,NASSAU,1,72.0,2,Day,1,Clear,1,Main,NO 2 TRACK,4,3,East,2,Passenger Train - Pulling,Yes,142,10,Estimated,10,0.0,DGEIM,LI,009095,4,Yes,,,,,Yes,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,150.0,45150.0,M399,Other causes (Provide detailed description in narrative),M399,Other causes (Provide detailed description in narrative),1,1,2,8,15,8,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,1L,1L,1,LITS780903197809,LITS780903197809,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338404H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ781101,78,11,LI,Long Island Rail Road,EQ781101,78,11,15,1978-11-15,7:20 PM,04,Side collision,0.0,0.0,0.0,0.0,??????,,BABYLON,37.0,36,NY,NEW YORK,103,SUFFOLK,1,50.0,4,Dark,2,Cloudy,2,Yard,TK NO 12,1,4,West,7,Yard/switching,Yes,9415,5,Estimated,5,0.0,NM,LI,009415,1,No,,,,,No,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,4958.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),1,1,2,3,18,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ781101197811,LIEQ781101197811,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,H302,Cars left foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1978,EQ781101,78,11,LI,Long Island Rail Road,EQ781101,78,11,15,1978-11-15,7:20 PM,04,Side collision,0.0,0.0,0.0,0.0,??????,,BABYLON,37.0,36,NY,NEW YORK,103,SUFFOLK,1,50.0,4,Dark,2,Cloudy,2,Yard,TRACK 13,1,,,6,Cut of cars,No,,0,,5,0.0,NM,LI,009313,,No,,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4623.0,0.0,4958.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),0,0,0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,3,LIEQ781101197811,LIEQ781101197811,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,H302,Cars left foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1977,EQ770301,77,03,LI,Long Island Rail Road,EQ770301,77,03,04,1977-03-04,6:52 PM,01,Derailment,0.0,0.0,0.0,0.0,??????,,PORT JEFFERSON,57.4,36,NY,NEW YORK,103,SUFFOLK,1,40.0,4,Dark,3,Rain,2,Yard,OLD MAIN,1,4,West,7,Yard/switching,Yes,267,0,Estimated,0,0.0,N,LI,002944,7,No,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,125.0,2900.0,3025.0,T310,Switch connecting or operating rod is broken or defective,T310,Switch connecting or operating rod is broken or defective,1,1,2,3,51,3,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ770301197703,LIEQ770301197703,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1977,EQ770502,77,05,LI,Long Island Rail Road,EQ770502,77,05,26,1977-05-26,5:04 PM,01,Derailment,0.0,0.0,0.0,0.0,??????,,WESTHAMPTON,73.9,36,NY,NEW YORK,103,SUFFOLK,1,78.0,2,Day,1,Clear,1,Main,MAIN TRACK,3,4,West,2,Passenger Train - Pulling,Yes,13,30,Estimated,30,0.0,OIM,LI,000615,1,,,,,,Yes,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10846.0,19500.0,30346.0,H704,Switch previously run through,H704,Switch previously run through,1,1,2,4,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,3,1L,1L,1,LIEQ770502197705,LIEQ770502197705,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2009,EQ20091001,09,10,LI,Long Island Rail Road,EQ20091001,09,10,08,2009-10-08,4:06 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,EASTPORT,68.9,36,NY,NEW YORK,103,SUFFOLK,1,65.0,2,Day,1,Clear,3,Siding,PT DOUBLE END FREIGH,1,3,East,9,Maint./inspect Car,Yes,TC09,3,Estimated,3,0.0,LN,LITC,000916,1,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10258.0,350.0,10608.0,H799,"Use of switches, other (Provide detailed description in narrative)",H799,"Use of switches, other (Provide detailed description in narrative)",1,0,0,8,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRACK CAR OPERATED BY MW FORCES. SIGNAL INSPECTOR ATTEMPTED TO RESTORE MAIN TRACK SWITCH PRIOR TO TRACK CAR CLEARING THE DERAIL, CAUSING THE THE WEST AXLE TO DERAIL.",Siding,1,3L,3L,1,LIEQ20091001200910,LIEQ20091001200910,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1975,EQ751209,75,12,LI,Long Island Rail Road,EQ751209,75,12,26,1975-12-26,10:10 AM,09,Obstruction,0.0,0.0,0.0,0.0,??????,,LONG BEACH,22.2,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,3,Rain,2,Yard,TRACK 10,1,3,East,2,Passenger Train - Pulling,,852,5,Estimated,5,0.0,N,LI,009134,1,No,,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4700.0,1590.0,6290.0,H603,"Train on main track inside yard limits, excessive speed  [Desc.Changed-Refer to Current/Prev.Guides]",H603,"Train on main track inside yard limits, excessive speed  [Desc.Changed-Refer to Current/Prev.Guides]",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,1L,1L,1,LIEQ751209197512,LIEQ751209197512,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,M203,Overloaded car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1975,EQ751205,75,12,LI,Long Island Rail Road,EQ751205,75,12,19,1975-12-19,2:56 PM,01,Derailment,0.0,0.0,0.0,0.0,??????,,WESTHAMPTON,74.0,36,NY,NEW YORK,103,SUFFOLK,1,25.0,2,Day,1,Clear,1,Main,SINGLE MAIN TRACK,3,4,West,2,Passenger Train - Pulling,,11,25,Estimated,25,0.0,OIM,LI,002736,6,Yes,,,,,Yes,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,6650.0,6700.0,M599,Other miscellaneous causes (Provide detailed description in narrative),M599,Other miscellaneous causes (Provide detailed description in narrative),,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,3,1L,1L,1,LIEQ751205197512,LIEQ751205197512,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
