revisiondate,reportingagencytypecode,reportingagencytype,reasoncode,reasondescription,crossingid,crossingidsuffix,reportingagencycode,reportingagencyname,statecode,statename,countycode,countyname,innearcode,innear,citycode,cityname,citydescription,street,highwayname,separatetrack,sametrack,branchname,railroadmilepostnumber,linesegment,nearesttimetablestation,timetablestation,crossingtypecode,crossingtype,crossingpurposecode,crossingpurpose,crossingpositioncode,crossingposition,numberpassengertrainperday,developmenttypecode,developmenttype,totaldaylightthrutrains,totalnighttimethrutrains,totalswitchingtrains,maximumtimetablespeed,minimumspeedrangeovercrossing,maximumspeedrangeovercrossing,numberofmaintracks,traindetectionids,traindetectionid1,traindetection1,tracksignaled,signsorsignals,numbercrossbuckassemblies,numberstopsigns,advancewarnings,advancewarning1,advancewarningtext1,pavementmarkingids,pavementmarkingid1,pavementmarking,othermutcdsigns,countroadwaygatearms,countcantileveredstructu,countcantileveredstructu_1,countmastmountedflashinglight,countflashinglightpair,highwaytrafficsignal,numberofbells,countotherflashinglights,trafficlane,highwaypaved,trackrundownstreet,crossingsurfaceids,crossingsurfaceid1,crossingsurfacedescription1,highwaynear,smallestcrossinganglecode,smallestcrossingangle,highwaysystemcode,highwaysystem,roadatcrossingcode,roadatcrossing,roadatcrossingtypecode,roadatcrossingtype,crossingonstatehighwaysystem,annualaveragedailytrafficcount,estimatedpercenttrucks,schoolbusroute,schoolbusaveragecount,reporttype,crossingclosed,reportstatus,railroadcode,class,railroadcompanygrouping,smtgrouping,parentrailroadcompanycode,parentrailroadcompanyname,holdingcompany,intersectingroadwaydistance,numberofsidingtracks,latitude,longitude,privatecrossingsigns,annualaveragedailytrafficyear,pavementmarkingid2,pavementmarking2,railroadmilepostprefix,otherflashinglightstype,railroaddivision,whistlebancode,whistleban,latlongsourcecode,latlongsource,statecontacttelephonenumber,adjacentcrossing,enssigndisplayed,nearbyhighwaytrafficsignals,crossingilluminated,railroadsubdivision,highwaytrafficsignalinte,highwaytrafficsignalinte_1,highwaytrafficsignalpree,highwaytrafficsignalpreemption,sametrackrailroad1,exemptsigns,numberothermutcdsigns1,numberothermutcodesigns2,typeoftrainserviceids,typeoftrainserviceid1,typeoftrainservice1,separatetrackrailroad1,emergencytelephonenumber,railroadcontacttelephonenumber,lowgroundclearancesigns,channeldevicemediancode,channeldevicemedian,highwayspeedlimit,highwayspeedlimittypecode,highwayspeedlimittype,rrnarrative,stnarrative,gateconfigurationcode,gateconfiguration,othermutcdsignstype1,othermutcdsignstype2,adjacentcrossingnumber,publicaccess,othermutcdsignstypetext2,othercrossingsurface,numberofyardtracks,parentrailroadcode,crossingownercode,typeoftrainserviceid2,typeoftrainservice2,lessthanonepassengertrai,hsrcorridorid,totaltransittrains,movementsperdaycode,movementsperday,trainsperyear,numberoftransittracks,numberofindistrytracks,eventrecorder,remotehealthmonitoring,countpedestriangatearms,mastmountedflashingblacklight,mastmountedflashingsidelight,nontrainactivewarningcode,nontrainactivewarning,trafficlanetypecode,trafficlanetypedescription,trainsperweek,mastmountedflashinglight,mastmountedflashinglighttype,traindetectionid2,traindetection2,typeoftrainserviceid3,typeoftrainservice3,installationdateactivewa,traindetectionid3,traindetection3,numberyieldsigns,othermutcdsignstypetext1,highwaymonitoringdevicescode,highwaymonitoringdevices,emergencyservicesroute,countadvw10_1,numberlowgroundclearancesigns,highwaytrafficpresignals,cantileveredtypestructurecode,cantileveredtypestructure,advancewarning2,advancewarningtext2,countadvw10_2,countadvw10_11,storagedistance,countadvw10_3,waysidehorn,numberothermutcdsigns3,othermutcdsignstype3,othermutcdsignstypetext3,gateconftype,gateconfigurationtype,crossingsurfaceid2,crossingsurfacedescription2,crossingsurfaceid3,crossingsurfacedescription3,blocknumber,ledenhancedsigns,pavementmarkingid3,pavementmarking3
2016-05-31,1,Railroad,14,Change in Data,338157T,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360591960,FARMINGDALE,"FARMINGDALE City, NASSAU County, NEW YORK State",SECATOGUE AVE,L,No,Yes,LIRR MAINLINE,0030.14,C157,FARMINGDALE,179225,3,Public,1,Highway,1,At Grade,87.0,13,Commercial,52.0,35.0,0.0,80.0,10.0,80.0,2.0,16,16,AFO,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,5.0,0.0,0.0,4.0,6.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,3889,6,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.7354236,-73.4432933,,1989,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,5,,,,,NYA,,2.0,0.0,"11,13",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,22,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338005W,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361033270,LINDENHURST,"LINDENHURST City, SUFFOLK County, NEW YORK State",WELLWOOD AVE,C-3,No,Yes,CENTRAL BR,0033.04,C005,BABYLON,179532,3,Public,1,Highway,1,At Grade,13.0,13,Commercial,11.0,2.0,0.0,65.0,50.0,65.0,1.0,14,14,Other,Yes,Yes,4.0,0.0,"1,0",1,W10-1,"1,2",1,Stop lines,Yes,2.0,2.0,0.0,2.0,11.0,No,2.0,0.0,5,Yes,No,14,14,Concrete,Yes,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,23511,4,Yes,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.7129341,-73.3915634,,2014,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,6319526128,No,Yes,No,Yes,5,1,Not Interconnected,,,NYA,No,2.0,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,1,2 Quad,45,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,3.0,Yes,Yes,0,None,2,Two-way Traffic,,2,Led,,,16,Tourist/Other,,,,0.0,Do Not Stop on Tracks,,,Yes,2.0,,,2,Led,0,None,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338002B,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360591960,FARMINGDALE,"FARMINGDALE City, NASSAU County, NEW YORK State",STAPLES STREET,L,No,Yes,CENTRAL BR,0030.38,C002,BETHPAGE,179215,3,Public,1,Highway,1,At Grade,12.0,12,Residential,8.0,4.0,0.0,65.0,40.0,65.0,1.0,14,14,Other,Yes,Yes,2.0,0.0,"1,0",1,W10-1,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,2.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,6743,4,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,200.0,0.0,40.7251328,-73.4394783,,2006,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,6319526128,No,Yes,Yes,Yes,5,1,Not Interconnected,,,NYA,No,,,"11,13",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,1,2 Quad,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,3.0,Yes,No,,,2,Two-way Traffic,,2,Led,,,,,-1,,,0.0,,0,None,No,2.0,,No,,,0,None,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338240U,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",ROMANSKI  YOUNG,lr,No,Yes,LIRR MAINLINE,0080.69,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,6.0,16,Farm,4.0,2.0,0.0,40.0,0.0,40.0,1.0,0,0,None,Yes,No,0.0,0.0,0,0,None,0,0,None,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,No,No,12,12,Asphalt,No,,,,,,,11,(1) Interstate,,,,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0.0,40.9707146,-72.5550442,No,1970,,,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,No,6,1,Not Interconnected,,,NYAR,,,,"11,13,16",11,Freight,,8003111628,7185583581,No,,,,,,,,,,,,,No,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,,,,No,No,,,,,,,,,,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338238T,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",ZAWICKI,lr,No,Yes,LIRR MAINLINE,0080.52,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,6.0,16,Farm,4.0,2.0,0.0,40.0,0.0,40.0,1.0,0,0,None,Yes,No,0.0,0.0,0,0,None,0,0,None,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,1,No,No,12,12,Asphalt,No,,,,,,,11,(1) Interstate,,,,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0.0,40.9687208,-72.5568510,No,1970,,,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,No,6,1,Not Interconnected,,,NYAR,,,,"11,13,16",11,Freight,,8003111628,7185583581,No,,,,,,,,,,,,,No,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,,,,No,No,,,,,,,,,,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338360K,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360592910,ISLAND PARK,"ISLAND PARK City, NASSAU County, NEW YORK State",LONG BEACH RD WES,C-1A,No,Yes,LONG BEACH BR,0020.48,860,NASSAU RTCHD,178933,3,Public,1,Highway,1,At Grade,75.0,13,Commercial,49.0,26.0,0.0,60.0,5.0,60.0,2.0,"16,14",16,AFO,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,6.0,0.0,0.0,2.0,4.0,No,1.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,17,(5) Major Collector,No,12194,6,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.6119868,-73.6485710,,2002,2,RR Xing Symbols,l,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,4,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,,No,No,,,,,,,,14,Other,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338359R,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360594404,OCEANSIDE,"OCEANSIDE City, NASSAU County, NEW YORK State",WEIDNER BLVD,L,No,Yes,LONG BEACH BR,0018.90,859,NASSAU RTCHD,178933,3,Public,1,Highway,1,At Grade,75.0,12,Residential,49.0,26.0,0.0,60.0,5.0,60.0,2.0,"16,14",16,AFO,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,5.0,0.0,0.0,4.0,6.0,No,2.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,7554,5,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,200.0,0.0,40.6335150,-73.6543130,,2002,2,RR Xing Symbols,l,,ALBANY,0,No,1,Actual,5184575521,No,Yes,Yes,Yes,4,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,,,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,,No,No,,,,,,,,14,Other,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338371X,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360592600,HEMPSTEAD,"HEMPSTEAD City, NASSAU County, NEW YORK State",FRANKLIN PLACE,L,No,Yes,FAR ROCKAWAY BR,0017.12,818,VALLEY STREAM,179193,3,Public,1,Highway,1,At Grade,66.0,13,Commercial,38.0,28.0,0.0,40.0,30.0,40.0,2.0,"16,14",16,AFO,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,5.0,0.0,0.0,3.0,6.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,6951,5,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.6341953,-73.7093865,,2008,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,,No,No,,,,,,,,14,Other,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338375A,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360591020,CEDARHURST,"CEDARHURST City, NASSAU County, NEW YORK State",GROVE AVE,L,No,Yes,FAR ROCKAWAY BR,0017.96,824,VALLEY STREAM,179193,3,Public,1,Highway,1,At Grade,66.0,12,Residential,38.0,28.0,0.0,40.0,30.0,40.0,2.0,"16,14",16,AFO,Yes,Yes,2.0,1.0,0,0,None,"1,2",1,Stop lines,Yes,6.0,0.0,0.0,2.0,5.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,3383,5,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.6258386,-73.7210025,,2008,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,20.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,,No,No,,,,,,,,14,Other,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338305K,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",BAYSIDE AVE,L,No,Yes,OYSTER BAY BR,0032.73,C305,OYSTER BAY,179263,3,Public,2,"Pathway,Ped.",1,At Grade,35.0,12,Residential,21.0,14.0,0.0,15.0,5.0,15.0,1.0,14,14,Other,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,0,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,11,(1) Interstate,No,296,0,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,500.0,0.0,40.8751887,-73.5375970,,,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,Yes,Yes,3,,,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,,,,THIS CROSSING WAS A PUBLIC VEHICULAR CROSSING BUT IS NOW AN AT-GRADE PEDESTRIAN CROSSING ONLY.,THIS CROSSING WAS A PUBLIC VEHICULAR CROSSING BUT IS NOW AN AT-GRADE PEDESTRIAN CROSSING ONLY.,3,4 Quad,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,No,No,,No,No,,,,,,,,,,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338286H,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361032430,GREENPORT,"GREENPORT City, SUFFOLK County, NEW YORK State",SIXTH ST,L,No,Yes,LIRR MAINLINE,0094.06,,SOUTHOLD,179675,3,Public,1,Highway,1,At Grade,6.0,12,Residential,4.0,2.0,0.0,20.0,5.0,20.0,0.0,14,14,Other,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,1319,5,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0.0,41.0987078,-72.3672096,,2006,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,1.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,No,No,,No,No,,,,,,,,,,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338271T,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",HORTONS LANE,L,No,Yes,LIRR MAINLINE,0089.82,,,179673,3,Public,1,Highway,1,At Grade,6.0,12,Residential,4.0,2.0,0.0,40.0,20.0,40.0,1.0,"16,14",16,AFO,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,2898,4,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,41.0640122,-72.4329490,,2011,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,SOUTHOLD,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,No,,No,No,,,,,,,,14,Other,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338270L,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",TUCKERS LANE,L,No,Yes,LIRR MAINLINE,0089.53,,SOUTHOLD,179675,3,Public,1,Highway,1,At Grade,6.0,12,Residential,4.0,2.0,0.0,40.0,30.0,40.0,1.0,14,14,Other,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,606,6,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,41.0619149,-72.4375808,,1998,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,No,No,,No,No,,,,,,,,,,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338313C,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361032840,HUNTINGTON,"HUNTINGTON City, SUFFOLK County, NEW YORK State",WEST ROGUES PATH,l,No,Yes,PT JEFFERSON BR,0032.62,,OYSTER BAY,179263,3,Public,1,Highway,1,At Grade,99.0,12,Residential,54.0,45.0,0.0,45.0,25.0,45.0,2.0,16,16,AFO,Yes,Yes,2.0,1.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,2140,5,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.8377854,-73.4415252,,1998,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,1,Not Interconnected,,,NYA,,,,"11,13",11,Freight,,8003111628,7185583581,Yes,5,None,20.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,,,,No,No,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338340Y,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361030705,BROOKHAVEN,"BROOKHAVEN City, SUFFOLK County, NEW YORK State",STONYBROOK SUNY,l,No,Yes,PT JEFFERSON BR,0053.19,,BROOKHAVEN,179613,3,Public,3,"Station,Ped.",1,At Grade,41.0,15,Institutional,23.0,18.0,0.0,40.0,5.0,40.0,1.0,14,14,Other,Yes,Yes,2.0,1.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,0,No,No,,,,No,3,60-90,,,,,11,(1) Interstate,No,,0,No,,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,1.0,40.9218570,-73.1275077,,,,,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,1,Not Interconnected,,,NYA,,,,"11,13,16",11,Freight,,8003111628,7185583581,Yes,5,None,,,,EMERGENCY VEHICLE ONLY (J. SUTERA 9/29/10),EMERGENCY VEHICLE ONLY (J. SUTERA 9/29/10),,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,No,No,,No,No,,,,,,,,,,16,Tourist/Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338335C,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361035390,ST JAMES,"ST JAMES City, SUFFOLK County, NEW YORK State",MORICHES RD,L,No,Yes,PT JEFFERSON BR,0050.24,,ST JAMES,179562,3,Public,1,Highway,1,At Grade,41.0,12,Residential,23.0,18.0,0.0,65.0,15.0,65.0,1.0,"11,16",11,Constant Warning Time,Yes,Yes,2.0,2.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,4.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,3337,6,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.8861336,-73.1541382,,2006,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,,,,,NYA,,,,"11,13",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,Yes,,,,,,,,,,,16,AFO,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,1,Railroad,14,Change in Data,338334V,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361035390,ST JAMES,"ST JAMES City, SUFFOLK County, NEW YORK State",LAKE AVE,L,No,Yes,PT JEFFERSON BR,0049.95,,ST JAMES,179562,3,Public,1,Highway,1,At Grade,41.0,13,Commercial,23.0,18.0,0.0,65.0,5.0,65.0,1.0,16,16,AFO,Yes,Yes,4.0,3.0,0,0,None,"1,2",1,Stop lines,No,6.0,0.0,0.0,4.0,7.0,No,2.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,2048,6,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,0.0,40.8835136,-73.1576761,,1999,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184575521,No,Yes,No,Yes,#N\A,,,,,NYA,,,,"11,13",11,Freight,,8003111628,7185583581,Yes,5,None,30.0,1,Posted,,,,,,,,,,,0.0,-1,-1,13,Commuter,No,-1,0.0,,,2016.0,0.0,0.0,Yes,Yes,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
