railroadcode,railroadname,year,incidentnumber,incidentyear,incidentmonth,maintenanceincicidentrai,maintenancerailroadname,maintainenanceincidentnumber,maintenanceincidentyear,maintenanceincidentmonth,gradecrossingid,date,month,day,hour,minute,ampm,time,neareststation,division,countycode,countyname,statecode,statename,highwayname,publicprivatecode,publicprivate,highwayusercode,highwayuser,estimatedvehiclespeed,highwayuserpositioncode,highwayuserposition,equipmentinvolvedcode,equipmentinvolved,railroadcarunitposition,equipmentstruckcode,equipmentstruck,hazmatinvolvementcode,hazmatinvolvement,hazmatreleasedbycode,temperature,visibilitycode,visibility,weatherconditioncode,weathercondition,equipmenttypecode,equipmenttype,tracktypecode,tracktype,trackname,trackclass,numberoflocomotiveunits,numberofcars,trainspeed,estimatedrecordedspeedcode,traindirectioncode,traindirection,crossingwarningexpandedcode1,crossingwarningexpandedcode2,crossingwarningexpandedcode3,crossing_warning_expanded_code_12,crossingwarningexpanded1,crossingwarningexpanded2,crossingwarningexpanded3,crossing_warning_expanded_12,crossingwarningcode,crossingwarning,crossingwarninglocationcode,crossingwarninglocation,warningconnectedtosignal,crossingilluminated,viewobstructioncode,viewobstruction,userskilledforreportingr,usersinjuredforreporting,vehicledamagecost,numbervehicleoccupants,employeeskilledforreport,employeesinjuredforrepor,numberpeopleontrain,form54filed,passengerskilledforrepor,passengersinjuredforrepo,narrative,totalkilledform57,totalinjuredform57,railroadtype,railroadreporting,personskilledforreportin,totalinjuredform55a,district,whistlebancode,whistleban,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_code,reporting_parent_railroad_name,reporting_railroad_holding_company,maintenance_railroad_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_code,maintenance_parent_railroad_name,maintenance_railroad_holding_company,cityname,vehicledirectioncode,vehicledirection,userstruckbysecondtraincode,highwayuseractioncode,highwayuseraction,driverpassedvehicle,driverconditioncode,drivercondition,driverinvehicle,crossingwarningexpandedcode4,crossingwarningexpanded4,userage,usergender,crossingwarningexpandedcode5,crossingwarningexpanded5,hazmatreleasedby,subdivision,roadwayconditioncode,roadwaycondition,videotaken,videoused,crossingwarningexplanationcode,crossingwarningexplanation
LI,Long Island Rail Road,1996,GR960501,96,05,LI,Long Island Rail Road,GR960501,96,05,338365U,1996-05-09T00:00:00.000,05,09,06,15,AM,6:15 AM,LAKEVIEW,,059,NASSAU,36,NEW YORK,WOODFIELD ROAD,Y,Public,A,Auto,35,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,52.0,1,Dawn,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,1.0,5.0,35,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Yes,Yes,8,Not obstructed,0.0,1.0,0.0,1.0,0.0,1.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,3L,1,0.0,2.0,1,,,LIGR960501199605,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NEW YORK,1,North,No,1,Went around the gate,No,2,Injured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1996,GR960502,96,05,LI,Long Island Rail Road,GR960502,96,05,871745Y,1996-05-24T00:00:00.000,05,24,09,03,PM,9:03 PM,WYANDUCH,,103,SUFFOLK,36,NEW YORK,STRAIGHT PATH,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,70.0,4,Dark,1,Clear,1,Freight Train,1,Main,TRACK #2,4,2.0,6.0,45,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Yes,Yes,8,Not obstructed,0.0,1.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,3L,1,0.0,1.0,1,,,LIGR960502199605,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NEW YORK,1,North,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1996,GR960401,96,04,LI,Long Island Rail Road,GR960401,96,04,338127B,1996-04-09T00:00:00.000,04,09,11,06,PM,11:06 PM,EAST HAMPTON,,103,SUFFOLK,36,NEW YORK,NEWTON LANE,Y,Public,A,Auto,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,30.0,4,Dark,6,Snow,2,Passenger Train - Pulling,1,Main,MAIN,3,2.0,6.0,35,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,0.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR960401199604,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,EAST HAMPTON,1,North,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1996,GR960402,96,04,LI,Long Island Rail Road,GR960402,96,04,338300B,1996-04-05T00:00:00.000,04,05,09,42,PM,9:42 PM,GLEN COVE,,059,NASSAU,36,NEW YORK,GLEN COVE STATION PE,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,40.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,3,2.0,4.0,15,E,4,West,,,,11,,,,Other,,,1,Both sides,No,Yes,8,Not obstructed,0.0,2.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,2.0,3L,1,0.0,2.0,1,,,LIGR960402199604,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,GLEN COVE,2,South,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR951201,95,12,LI,Long Island Rail Road,GR951201,95,12,338063S,1995-12-01T00:00:00.000,12,01,12,26,AM,12:26 AM,BELLPORT,,103,SUFFOLK,36,NEW YORK,STATION ROAD,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),2,2,Rail equipment struck by highway user,4,Neither,,40.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE TRACK-MONTAUK,4,1.0,5.0,60,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,1.0,0.0,1.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,3L,1,0.0,1.0,1,,,LIGR951201199512,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BELLPORT,1,North,No,1,Went around the gate,Unknown,2,Injured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR951203,95,12,LI,Long Island Rail Road,GR951203,95,12,338047H,1995-12-21T00:00:00.000,12,21,09,48,AM,9:48 AM,PATCHOGUE,,103,SUFFOLK,36,NEW YORK,ATLANTIC AVENUE,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,25.0,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,MONTAUK SINGLE TRACK,4,2.0,7.0,35,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,2.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR951203199512,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BLUE POINT,2,South,No,1,Went around the gate,No,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950502,95,05,LI,Long Island Rail Road,GR950502,95,05,338309M,1995-05-19T00:00:00.000,05,19,05,14,AM,5:14 AM,SYOSSET,,059,NASSAU,36,NEW YORK,JACKSON AVE,Y,Public,A,Auto,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,65.0,1,Dawn,2,Cloudy,2,Passenger Train - Pulling,1,Main,PORT JEFFERSON TRK#1,4,1.0,9.0,45,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Yes,Unknown,8,Not obstructed,0.0,0.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR950502199505,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,SYOSSET,2,South,No,4,Stopped on crossing,No,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950301,95,03,LI,Long Island Rail Road,GR950301,95,03,338357C,1995-03-24T00:00:00.000,03,24,05,35,PM,5:35 PM,EAST ROCKAWAY,,059,NASSAU,36,NEW YORK,ATLANTIC AVE.,Y,Public,A,Auto,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,48.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,LONG BEACH #1 TRACK,4,1.0,7.0,30,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,1.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,3L,1,0.0,1.0,1,,,LIGR950301199503,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,EAST ROCKAWAY,3,East,No,4,Stopped on crossing,Unknown,2,Injured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950201,95,02,LI,Long Island Rail Road,GR950201,95,02,338316X,1995-02-04T00:00:00.000,02,04,09,50,AM,9:50 AM,COLD SPRING HARBOR,,103,SUFFOLK,36,NEW YORK,PULASKI ROAD,Y,Public,M,Other,2,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,32.0,2,Day,3,Rain,2,Passenger Train - Pulling,1,Main,PORT JEFF SINGLE TRK,4,1.0,7.0,80,E,3,East,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR950201199502,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,COLD SPRING HARBOR,4,West,No,4,Stopped on crossing,Unknown,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950202,95,02,LI,Long Island Rail Road,GR950202,95,02,338159G,1995-02-04T00:00:00.000,02,04,09,20,PM,9:20 PM,FARMINGDALE,,103,SUFFOLK,36,NEW YORK,WELLWOOD AVE.,Y,Public,A,Auto,,3,Moving over crossing,4,Car(s) (moving),1,2,Rail equipment struck by highway user,4,Neither,,25.0,4,Dark,2,Cloudy,4,Work train,1,Main,MAIN LINE-SINGLE TK.,4,0.0,1.0,5,E,3,East,1,3,6,10,Gates,Standard FLS,Audible,Flagged by crew,,,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR950202199502,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,FARMINGDALE,1,North,No,4,Stopped on crossing,No,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950203,95,02,LI,Long Island Rail Road,GR950203,95,02,338040K,1995-02-10T00:00:00.000,02,10,02,46,PM,2:46 PM,SAYVILLE,,103,SUFFOLK,36,NEW YORK,LINCOLN AVE.,Y,Public,C,Truck-trailer,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,40.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MONTAUK #1 TRACK,4,1.0,6.0,50,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,0.0,1.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR950203199502,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,SAYVILLE,2,South,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950205,95,02,LI,Long Island Rail Road,GR950205,95,02,338146F,1995-02-14T00:00:00.000,02,14,07,40,PM,7:40 PM,WESTBURY,,059,NASSAU,36,NEW YORK,SCHOOL STREET,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,20.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN LINE #1,4,1.0,9.0,50,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR950205199502,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,WESTBURY,2,South,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950206,95,02,LI,Long Island Rail Road,GR950206,95,02,338025H,1995-02-16T00:00:00.000,02,16,11,55,AM,11:55 AM,BAY SHORE,,103,SUFFOLK,36,NEW YORK,SECOND AVE.,Y,Public,A,Auto,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,47.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MONTAUK #1,4,1.0,5.0,45,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR950206199502,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BAY SHORE,4,West,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1995,GR950101,95,01,LI,Long Island Rail Road,GR950101,95,01,338155E,1995-01-16T00:00:00.000,01,16,02,05,AM,2:05 AM,FARMINGDALE,,103,SUFFOLK,36,NEW YORK,MAIN STREET,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,55.0,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,MAIN LINE #1,4,1.0,9.0,65,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,2.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,2.0,0.0,3L,1,2.0,0.0,1,,,LIGR950101199501,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,FARMINGDALE,2,South,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1994,GR941101,94,11,LI,Long Island Rail Road,GR941101,94,11,338379C,1994-11-19T00:00:00.000,11,19,03,01,AM,3:01 AM,CEDARHURST,,059,NASSAU,36,NEW YORK,ROCKAWAY TURNPIKE,Y,Public,A,Auto,35,3,Moving over crossing,1,Train (units pulling),2,2,Rail equipment struck by highway user,4,Neither,,40.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN TRACK,4,1.0,5.0,35,E,4,West,1,4,,5,Gates,Wig wags,,Hwy. traffic signals,1,Provided minimum 20-second warning,1,Both sides,Yes,Yes,8,Not obstructed,0.0,0.0,0.0,0.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR941101199411,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,CEDARHURST,4,West,No,1,Went around the gate,No,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1994,GR940601,94,06,LI,Long Island Rail Road,GR940601,94,06,338139V,1994-06-22T00:00:00.000,06,22,03,41,AM,3:41 AM,NEW HYDE PARK,,059,NASSAU,36,NEW YORK,COVERT AVENUE,Y,Public,A,Auto,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,72.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN LINE #2,4,8.0,0.0,50,E,3,East,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR940601199406,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NEW HYDE PARK,1,North,No,4,Stopped on crossing,No,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1994,GR940501,94,05,LI,Long Island Rail Road,GR940501,94,05,338369W,1994-05-20T00:00:00.000,05,20,02,10,PM,2:10 PM,GIBSON,,059,NASSAU,36,NEW YORK,WEST BROADWAY,Y,Public,B,Truck,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,60.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,FAR ROCKAWAY #2,3,6.0,0.0,7,E,3,East,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR940501199405,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,HEMPSTEAD,2,South,No,4,Stopped on crossing,No,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1994,GR940401,94,04,LI,Long Island Rail Road,GR940401,94,04,338359R,1994-04-29T00:00:00.000,04,29,06,25,PM,6:25 PM,OCEANSIDE,,059,NASSAU,36,NEW YORK,WEIDNER BLVD,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,60.0,2,Day,3,Rain,2,Passenger Train - Pulling,1,Main,LONG BEACH #1 TRACK,3,10.0,0.0,50,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,1.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR940401199404,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,OCEANSIDE,2,South,No,1,Went around the gate,Unknown,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1993,GR931201,93,12,LI,Long Island Rail Road,GR931201,93,12,338309M,1993-12-20T00:00:00.000,12,20,12,30,PM,12:30 PM,SYOSSET,,059,NASSAU,36,NEW YORK,JACKSON AVENUE,Y,Public,K,Pedestrian,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,35.0,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,TRACK #1 PORT JEFF,4,2.0,5.0,40,E,4,West,1,3,5,6,Gates,Standard FLS,Hwy. traffic signals,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR931201199312,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,SYOSSET,2,South,No,4,Stopped on crossing,No,1,Killed,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1993,GR931101,93,11,LI,Long Island Rail Road,GR931101,93,11,338118C,1993-11-16T00:00:00.000,11,16,10,25,AM,10:25 AM,BRIDGEHAMPTON,,103,SUFFOLK,36,NEW YORK,SNAKE HOLLOW ROAD,Y,Public,H,Motorcycle,,3,Moving over crossing,1,Train (units pulling),1,2,Rail equipment struck by highway user,4,Neither,,50.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MONTAUK MAIN TRACK,4,1.0,6.0,35,E,3,East,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR931101199311,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BRIDGEHAMPTON,2,South,No,1,Went around the gate,Unknown,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1993,GR931102,93,11,LI,Long Island Rail Road,GR931102,93,11,338160B,1993-11-25T00:00:00.000,11,25,02,15,AM,2:15 AM,WYANDANCH,,103,SUFFOLK,36,NEW YORK,LITTLE EAST NECK RD,Y,Public,A,Auto,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,35.0,4,Dark,3,Rain,2,Passenger Train - Pulling,1,Main,MAIN LINE,4,10.0,10.0,60,E,3,East,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,0.0,1.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,3L,1,0.0,0.0,1,,,LIGR931102199311,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,WYANDANCH,2,South,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1993,GR931001,93,10,LI,Long Island Rail Road,GR931001,93,10,338141W,1993-10-21T00:00:00.000,10,21,08,26,AM,8:26 AM,NEW HYDE PARK,,059,NASSAU,36,NEW YORK,NEW HAYDE PARK ROAD,Y,Public,A,Auto,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,60.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN LINE TRACK #1,4,1.0,8.0,70,E,4,West,1,3,,6,Gates,Standard FLS,,Audible,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,0.0,1.0,0.0,0.0,,Yes,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,3L,1,1.0,0.0,1,,,LIGR931001199310,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NEW HYDE PARK,1,North,No,4,Stopped on crossing,No,1,Killed,Yes,,,,,,,,,,,,,,
